指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元)
801180,房地产,2020-07-13,4527.28,4594.17,4471.17,4580.48,56.45,473.03
801180,房地产,2020-07-10,4563.82,4608.97,4520.38,4536.71,55.89,492.78
801180,房地产,2020-07-09,4568.64,4627.17,4531.61,4627.17,57.13,482.66
801180,房地产,2020-07-08,4517.36,4592.17,4462.37,4562.36,54.98,463.12
801180,房地产,2020-07-07,4652.14,4690.36,4523.62,4533.32,68.29,573.02
801180,房地产,2020-07-06,4327.04,4579.17,4327.04,4575.40,66.74,552.42
801180,房地产,2020-07-03,4246.16,4290.69,4200.16,4257.19,54.17,438.77
801180,房地产,2020-07-02,4117.43,4247.34,4117.43,4228.89,50.89,426.78
801180,房地产,2020-07-01,3907.26,4129.69,3859.65,4094.86,43.04,363.03
801180,房地产,2020-06-30,3852.30,3896.69,3845.06,3896.61,24.94,187.81
801180,房地产,2020-06-29,3867.25,3867.25,3829.25,3836.49,22.86,186.51
801180,房地产,2020-06-24,3829.25,3890.46,3829.25,3881.92,24.04,202.58
801180,房地产,2020-06-23,3833.40,3833.43,3809.20,3818.84,21.07,158.29
801180,房地产,2020-06-22,3853.14,3862.13,3833.74,3835.74,22.63,176.51
801180,房地产,2020-06-19,3848.97,3864.24,3834.41,3860.01,22.14,180.59
801180,房地产,2020-06-18,3826.77,3862.95,3825.68,3850.90,22.74,183.49
801180,房地产,2020-06-17,3841.05,3841.12,3810.83,3825.19,22.54,179.56
801180,房地产,2020-06-16,3818.01,3843.78,3816.53,3843.74,22.21,176.64
801180,房地产,2020-06-15,3787.50,3842.14,3787.48,3790.48,24.56,204.86
801180,房地产,2020-06-12,3758.32,3823.68,3755.50,3808.26,21.10,172.31
801180,房地产,2020-06-11,3836.05,3855.36,3804.68,3815.41,22.74,187.91
801180,房地产,2020-06-10,3872.12,3872.28,3831.63,3842.63,20.45,165.42
801180,房地产,2020-06-09,3870.89,3879.82,3857.06,3870.05,20.06,168.25
801180,房地产,2020-06-08,3863.20,3888.97,3856.61,3869.65,23.27,175.91
801180,房地产,2020-06-05,3858.69,3858.69,3811.25,3836.75,25.05,172.36
801180,房地产,2020-06-04,3892.92,3895.36,3845.01,3856.75,26.19,183.02
801180,房地产,2020-06-03,3904.31,3946.94,3871.86,3872.46,29.05,209.26
801180,房地产,2020-06-02,3823.63,3894.45,3823.60,3889.89,27.55,201.70
801180,房地产,2020-06-01,3747.11,3820.59,3747.11,3820.59,23.23,169.20
801180,房地产,2020-05-29,3745.25,3745.42,3717.06,3723.77,19.84,136.75
801180,房地产,2020-05-28,3760.16,3815.91,3756.81,3769.94,20.17,149.80
801180,房地产,2020-05-27,3750.03,3769.76,3739.05,3755.74,20.11,136.99
801180,房地产,2020-05-26,3719.28,3747.83,3710.64,3747.31,16.89,116.22
801180,房地产,2020-05-25,3676.01,3716.81,3667.78,3705.25,16.50,112.28
801180,房地产,2020-05-22,3738.16,3738.33,3669.37,3669.37,20.05,136.99
801180,房地产,2020-05-21,3763.20,3770.70,3734.03,3741.01,20.18,131.18
801180,房地产,2020-05-20,3785.76,3785.97,3749.88,3754.36,20.69,148.94
801180,房地产,2020-05-19,3824.02,3824.02,3781.35,3791.15,18.89,131.05
801180,房地产,2020-05-18,3777.06,3809.12,3777.06,3792.10,22.31,167.10
801180,房地产,2020-05-15,3772.32,3782.54,3763.37,3766.21,22.23,140.66
801180,房地产,2020-05-14,3790.69,3790.84,3752.96,3756.37,21.23,136.31
801180,房地产,2020-05-13,3785.24,3803.28,3776.28,3803.28,18.28,127.29
801180,房地产,2020-05-12,3835.56,3835.63,3784.70,3797.05,19.32,132.82
801180,房地产,2020-05-11,3836.19,3847.71,3825.03,3837.27,22.79,156.09
801180,房地产,2020-05-08,3813.66,3844.65,3796.94,3835.20,24.92,172.05
801180,房地产,2020-05-07,3814.37,3818.17,3793.86,3797.89,24.73,162.52
801180,房地产,2020-05-06,3807.56,3827.61,3791.91,3824.56,25.69,184.43
801180,房地产,2020-04-30,3821.71,3849.58,3818.09,3842.72,25.58,172.60
801180,房地产,2020-04-29,3747.95,3819.97,3747.95,3819.97,20.08,140.18
801180,房地产,2020-04-28,3769.12,3776.97,3692.71,3758.29,21.11,148.85
801180,房地产,2020-04-27,3731.04,3775.07,3729.66,3748.34,17.73,124.61
801180,房地产,2020-04-24,3757.29,3757.48,3707.12,3718.82,16.41,105.48
801180,房地产,2020-04-23,3772.17,3772.75,3743.11,3759.30,17.19,111.39
801180,房地产,2020-04-22,3721.03,3764.69,3706.51,3764.69,15.83,104.41
801180,房地产,2020-04-21,3770.18,3780.29,3718.24,3742.30,17.96,124.16
801180,房地产,2020-04-20,3795.59,3795.59,3740.11,3787.63,16.62,121.44
801180,房地产,2020-04-17,3798.91,3814.18,3781.34,3792.28,17.09,117.65
801180,房地产,2020-04-16,3761.12,3784.63,3749.11,3777.82,15.65,101.31
801180,房地产,2020-04-15,3811.38,3811.39,3759.06,3764.87,16.26,106.13
801180,房地产,2020-04-14,3760.81,3822.86,3760.75,3818.68,17.56,120.63
801180,房地产,2020-04-13,3739.31,3753.76,3726.49,3748.64,15.20,93.63
801180,房地产,2020-04-10,3786.74,3817.03,3743.20,3754.97,20.54,127.32
801180,房地产,2020-04-09,3797.09,3799.23,3766.31,3772.00,16.60,101.78
801180,房地产,2020-04-08,3779.77,3789.06,3756.82,3780.17,16.13,104.64
801180,房地产,2020-04-07,3799.61,3803.51,3774.04,3797.86,19.52,132.68
801180,房地产,2020-04-03,3737.39,3761.12,3723.11,3743.63,14.18,97.03
801180,房地产,2020-04-02,3690.23,3747.22,3687.43,3747.22,14.46,98.22
801180,房地产,2020-04-01,3706.05,3763.77,3702.23,3709.99,15.13,117.67
801180,房地产,2020-03-31,3750.15,3755.00,3671.00,3686.79,15.67,113.00
801180,房地产,2020-03-30,3720.95,3749.17,3699.04,3720.48,18.99,136.98
801180,房地产,2020-03-27,3782.24,3825.84,3757.97,3769.52,22.18,151.41
801180,房地产,2020-03-26,3735.01,3772.20,3720.70,3733.56,20.98,134.03
801180,房地产,2020-03-25,3681.55,3784.49,3661.14,3773.74,29.96,206.16
801180,房地产,2020-03-24,3600.24,3620.89,3546.70,3617.28,21.15,143.32
801180,房地产,2020-03-23,3575.56,3599.30,3533.69,3539.12,21.08,139.53
801180,房地产,2020-03-20,3639.91,3690.98,3608.61,3688.25,23.10,164.50
801180,房地产,2020-03-19,3644.60,3668.22,3509.74,3603.12,27.78,203.39
801180,房地产,2020-03-18,3808.63,3833.93,3675.88,3678.42,28.69,214.40
801180,房地产,2020-03-17,3863.81,3912.47,3738.51,3817.76,29.28,185.47
801180,房地产,2020-03-16,4002.89,4002.89,3852.12,3865.56,32.79,206.09
801180,房地产,2020-03-13,3844.23,3997.28,3827.11,3980.80,29.54,192.37
801180,房地产,2020-03-12,4035.95,4065.49,3993.10,4027.86,25.76,165.87
801180,房地产,2020-03-11,4121.23,4146.84,4082.08,4082.08,28.18,182.98
801180,房地产,2020-03-10,4035.14,4116.40,3996.75,4114.09,30.69,204.68
801180,房地产,2020-03-09,4104.60,4104.60,4056.14,4058.77,34.03,235.41
801180,房地产,2020-03-06,4230.24,4234.81,4166.78,4178.43,37.05,233.11
801180,房地产,2020-03-05,4229.59,4302.86,4219.79,4287.20,48.34,319.68
801180,房地产,2020-03-04,4119.50,4265.29,4090.80,4254.31,46.70,317.98
801180,房地产,2020-03-03,4154.02,4169.31,4073.32,4114.67,33.54,240.44
801180,房地产,2020-03-02,3960.79,4129.49,3960.79,4111.12,33.32,260.15
801180,房地产,2020-02-28,3935.02,4039.81,3923.34,3931.95,33.12,237.62
801180,房地产,2020-02-27,4063.76,4064.20,4000.29,4007.73,29.40,203.05
801180,房地产,2020-02-26,3915.36,4129.79,3911.46,4051.89,45.27,326.77
801180,房地产,2020-02-25,3916.47,3983.11,3886.14,3965.87,34.02,232.28
801180,房地产,2020-02-24,3997.55,3997.61,3927.77,3964.05,30.12,208.56
801180,房地产,2020-02-21,4044.41,4044.41,4001.00,4015.00,29.24,206.74
801180,房地产,2020-02-20,4002.01,4050.52,3970.63,4050.52,29.77,203.22
801180,房地产,2020-02-19,3992.90,4039.17,3987.45,4008.72,26.97,174.11
801180,房地产,2020-02-18,4019.05,4019.16,3970.33,3999.71,27.00,183.32
801180,房地产,2020-02-17,4025.82,4037.51,3983.26,4037.51,25.68,192.84
801180,房地产,2020-02-14,3909.90,4006.01,3909.90,4006.01,24.96,188.83
801180,房地产,2020-02-13,3876.70,3970.45,3876.70,3905.26,23.27,170.97
801180,房地产,2020-02-12,3833.78,3853.72,3821.25,3852.85,16.68,114.17
801180,房地产,2020-02-11,3809.78,3879.80,3807.80,3846.05,20.28,142.95
801180,房地产,2020-02-10,3699.38,3817.04,3689.72,3814.70,22.27,159.98
801180,房地产,2020-02-07,3711.93,3726.07,3680.30,3726.07,22.68,145.42
801180,房地产,2020-02-06,3709.21,3752.04,3667.18,3736.88,22.95,156.46
801180,房地产,2020-02-05,3656.46,3730.71,3641.11,3693.85,23.22,154.77
801180,房地产,2020-02-04,3532.71,3672.64,3532.71,3660.96,29.96,196.54
801180,房地产,2020-02-03,3618.29,3673.39,3618.29,3637.68,14.90,142.24
801180,房地产,2020-01-23,4115.14,4117.51,3987.75,4009.45,20.95,166.22
801180,房地产,2020-01-22,4094.97,4169.00,4074.11,4160.20,17.93,150.88
801180,房地产,2020-01-21,4174.31,4174.31,4103.56,4103.56,18.53,150.86
801180,房地产,2020-01-20,4214.58,4214.61,4159.25,4192.07,16.83,136.47
801180,房地产,2020-01-17,4238.64,4251.47,4202.23,4213.84,14.41,113.22
801180,房地产,2020-01-16,4251.48,4258.93,4218.28,4224.06,15.47,124.14
801180,房地产,2020-01-15,4289.50,4295.25,4233.57,4238.96,18.43,141.98
801180,房地产,2020-01-14,4315.88,4327.95,4296.61,4298.85,20.35,158.65
801180,房地产,2020-01-13,4272.14,4309.89,4254.95,4309.89,17.94,149.04
801180,房地产,2020-01-10,4320.09,4322.03,4262.15,4272.20,19.00,147.80
801180,房地产,2020-01-09,4294.36,4333.02,4289.40,4318.75,21.53,178.74
801180,房地产,2020-01-08,4272.24,4275.17,4221.90,4235.60,24.80,182.28
801180,房地产,2020-01-07,4271.57,4304.58,4271.53,4304.58,21.77,165.22
801180,房地产,2020-01-06,4270.89,4291.94,4240.36,4264.86,24.88,199.00
801180,房地产,2020-01-03,4355.57,4355.57,4280.78,4304.69,22.77,187.05
801180,房地产,2020-01-02,4350.99,4404.61,4339.80,4341.60,25.63,208.96
801180,房地产,2019-12-31,4258.56,4304.07,4250.55,4292.31,19.21,147.12
801180,房地产,2019-12-30,4223.05,4265.04,4201.32,4265.04,21.85,170.85
801180,房地产,2019-12-27,4208.01,4237.34,4198.06,4199.18,21.05,162.55
801180,房地产,2019-12-26,4133.56,4217.59,4133.56,4207.30,19.79,163.53
801180,房地产,2019-12-25,4117.90,4123.38,4102.05,4111.77,14.38,104.28
801180,房地产,2019-12-24,4146.20,4150.78,4090.26,4123.75,15.90,116.78
801180,房地产,2019-12-23,4232.40,4244.69,4138.81,4141.27,21.00,150.91
801180,房地产,2019-12-20,4214.94,4267.56,4214.94,4233.89,20.40,154.42
801180,房地产,2019-12-19,4179.04,4221.61,4179.00,4200.87,16.93,125.40
801180,房地产,2019-12-18,4188.12,4222.21,4171.28,4177.60,21.48,161.14
801180,房地产,2019-12-17,4107.14,4238.36,4101.45,4191.83,27.94,230.66
801180,房地产,2019-12-16,4057.57,4111.73,4040.13,4111.73,19.61,180.18
801180,房地产,2019-12-13,4036.94,4055.70,4036.79,4054.99,18.39,169.76
801180,房地产,2019-12-12,4030.00,4035.38,4002.22,4004.90,14.97,113.16
801180,房地产,2019-12-11,4026.33,4056.45,4011.63,4031.61,16.33,134.04
801180,房地产,2019-12-10,4015.14,4016.36,3992.97,4013.40,14.35,108.64
801180,房地产,2019-12-09,3964.59,4024.37,3964.54,4024.37,17.52,152.09
801180,房地产,2019-12-06,3940.39,3955.23,3934.41,3955.23,12.05,86.47
801180,房地产,2019-12-05,3943.97,3944.10,3923.16,3938.34,12.54,88.99
801180,房地产,2019-12-04,3944.00,3944.85,3922.74,3932.11,10.78,74.48
801180,房地产,2019-12-03,3926.73,3956.98,3921.71,3956.98,12.99,98.62
801180,房地产,2019-12-02,3898.35,3941.49,3898.26,3941.40,13.24,117.17
801180,房地产,2019-11-29,3894.63,3902.39,3873.59,3886.57,10.17,73.01
801180,房地产,2019-11-28,3930.10,3930.54,3886.35,3895.58,12.47,83.01
801180,房地产,2019-11-27,3941.23,3954.97,3921.97,3927.48,12.51,95.72
801180,房地产,2019-11-26,3972.14,3972.14,3934.96,3946.70,14.18,110.16
801180,房地产,2019-11-25,3878.54,3974.02,3878.54,3967.45,18.94,153.25
801180,房地产,2019-11-22,3875.94,3906.33,3846.19,3867.51,14.62,101.99
801180,房地产,2019-11-21,3860.79,3877.47,3847.08,3870.43,11.18,76.55
801180,房地产,2019-11-20,3896.05,3906.10,3873.22,3875.66,13.80,92.48
801180,房地产,2019-11-19,3843.67,3901.39,3843.54,3901.39,13.52,99.10
801180,房地产,2019-11-18,3817.24,3852.95,3795.15,3843.98,11.93,85.48
801180,房地产,2019-11-15,3853.41,3857.16,3822.78,3822.78,12.16,85.40
801180,房地产,2019-11-14,3850.72,3860.07,3840.14,3851.41,12.36,83.07
801180,房地产,2019-11-13,3876.76,3876.93,3833.03,3846.24,13.66,86.45
801180,房地产,2019-11-12,3874.50,3887.05,3852.81,3876.41,13.25,85.24
801180,房地产,2019-11-11,3943.04,3943.04,3867.13,3871.20,17.71,121.15
801180,房地产,2019-11-08,4003.26,4010.91,3961.90,3964.73,19.03,124.61
801180,房地产,2019-11-07,3966.83,3995.52,3960.28,3985.95,18.96,122.22
801180,房地产,2019-11-06,4007.51,4007.66,3958.49,3970.14,20.32,137.69
801180,房地产,2019-11-05,3999.20,4032.55,3971.15,4009.14,21.50,162.14
801180,房地产,2019-11-04,4009.09,4011.80,3980.32,3993.88,22.48,151.71
801180,房地产,2019-11-01,3931.91,3997.23,3911.12,3997.23,23.54,157.40
801180,房地产,2019-10-31,3969.20,3974.37,3922.95,3933.33,14.61,104.70
801180,房地产,2019-10-30,3984.77,3990.93,3952.27,3960.44,15.10,111.77
801180,房地产,2019-10-29,4034.11,4034.19,3994.10,3994.10,14.19,108.37
801180,房地产,2019-10-28,4040.11,4040.15,4001.57,4032.53,17.78,141.78
801180,房地产,2019-10-25,4031.36,4051.31,4011.56,4048.40,13.74,107.50
801180,房地产,2019-10-24,4002.20,4023.10,3992.36,4018.75,11.81,88.51
801180,房地产,2019-10-23,4047.79,4051.29,3985.92,4000.52,12.72,100.03
801180,房地产,2019-10-22,4056.54,4056.56,4019.17,4053.76,13.13,101.70
801180,房地产,2019-10-21,3994.16,4060.13,3993.86,4046.02,15.02,124.19
801180,房地产,2019-10-18,4067.93,4088.09,3976.48,3985.56,16.40,113.26
801180,房地产,2019-10-17,4083.26,4088.58,4047.44,4057.33,15.32,107.39
801180,房地产,2019-10-16,4068.86,4150.06,4068.85,4078.74,21.02,153.13
801180,房地产,2019-10-15,4083.43,4097.46,4048.84,4056.06,16.85,112.43
801180,房地产,2019-10-14,4061.40,4112.00,4056.93,4080.12,19.69,153.81
801180,房地产,2019-10-11,4029.03,4041.87,4010.91,4038.50,15.38,120.20
801180,房地产,2019-10-10,4010.52,4025.89,3988.39,4015.36,14.58,113.28
801180,房地产,2019-10-09,3918.14,4015.81,3918.14,4007.76,17.31,154.00
801180,房地产,2019-10-08,3866.11,3960.77,3865.91,3932.49,13.35,121.22
801180,房地产,2019-09-30,3868.62,3887.43,3854.44,3855.76,9.31,70.82
801180,房地产,2019-09-27,3885.80,3888.82,3864.94,3871.90,10.60,82.41
801180,房地产,2019-09-26,3915.90,3941.82,3884.31,3885.35,15.53,119.88
801180,房地产,2019-09-25,3931.21,3931.45,3905.59,3905.85,15.10,108.89
801180,房地产,2019-09-24,3945.05,3971.15,3933.68,3936.96,14.83,107.01
801180,房地产,2019-09-23,3992.26,3992.30,3917.45,3940.28,14.73,109.43
801180,房地产,2019-09-20,4014.52,4014.64,3992.95,4005.34,15.13,113.31
801180,房地产,2019-09-19,4024.18,4024.18,3990.65,4011.17,14.66,103.72
801180,房地产,2019-09-18,3990.32,4034.91,3987.61,4015.53,15.87,124.12
801180,房地产,2019-09-17,4040.53,4040.58,3967.29,3980.03,18.50,126.48
801180,房地产,2019-09-16,4075.43,4075.43,4035.37,4046.21,18.71,140.10
801180,房地产,2019-09-12,4000.51,4071.82,4000.37,4067.86,21.86,181.84
801180,房地产,2019-09-11,4005.26,4005.32,3970.41,3981.72,18.42,125.92
801180,房地产,2019-09-10,4004.91,4005.10,3968.59,3995.26,18.12,117.36
801180,房地产,2019-09-09,3980.28,3999.74,3976.76,3999.74,20.37,149.26
801180,房地产,2019-09-06,3952.49,3952.49,3923.39,3948.81,18.13,125.62
801180,房地产,2019-09-05,3946.29,4001.86,3934.70,3939.62,28.12,201.72
801180,房地产,2019-09-04,3831.00,3934.93,3825.54,3934.93,24.30,172.92
801180,房地产,2019-09-03,3848.43,3849.09,3818.64,3832.52,16.66,114.85
801180,房地产,2019-09-02,3804.14,3851.46,3799.82,3844.95,17.83,118.28
801180,房地产,2019-08-30,3867.43,3868.82,3795.53,3806.76,17.23,120.25
801180,房地产,2019-08-29,3907.61,3907.61,3838.43,3841.28,16.31,122.99
801180,房地产,2019-08-28,3910.92,3915.79,3888.49,3902.68,13.99,90.41
801180,房地产,2019-08-27,3895.88,3937.66,3895.56,3911.80,18.71,131.49
801180,房地产,2019-08-26,3844.89,3877.42,3838.52,3872.77,15.80,104.66
801180,房地产,2019-08-23,3938.02,3945.50,3911.81,3922.32,14.05,101.85
801180,房地产,2019-08-22,3965.23,3965.26,3917.86,3930.31,13.56,103.98
801180,房地产,2019-08-21,3934.99,3970.22,3933.66,3951.66,14.95,119.52
801180,房地产,2019-08-20,3921.18,3956.86,3916.43,3935.78,17.41,135.03
801180,房地产,2019-08-19,3870.18,3919.44,3850.49,3919.44,18.84,141.84
801180,房地产,2019-08-16,3809.30,3834.32,3796.98,3802.81,12.67,94.06
801180,房地产,2019-08-15,3726.21,3806.66,3712.43,3806.64,12.27,88.40
801180,房地产,2019-08-14,3850.99,3852.76,3802.54,3806.07,12.18,85.45
801180,房地产,2019-08-13,3823.22,3831.83,3797.58,3807.21,10.56,72.21
801180,房地产,2019-08-12,3779.96,3842.91,3779.96,3842.91,10.65,77.57
801180,房地产,2019-08-09,3847.57,3847.57,3775.09,3780.07,11.48,87.89
801180,房地产,2019-08-08,3842.69,3845.91,3826.60,3835.10,11.15,77.20
801180,房地产,2019-08-07,3836.54,3853.45,3825.51,3833.11,12.57,98.32
801180,房地产,2019-08-06,3812.05,3828.46,3752.92,3812.85,18.72,136.95
801180,房地产,2019-08-05,3929.03,3929.18,3863.76,3863.76,12.69,101.31
801180,房地产,2019-08-02,3939.62,3965.14,3922.92,3956.06,15.24,117.42
801180,房地产,2019-08-01,4060.56,4069.16,4010.08,4017.89,13.71,110.46
801180,房地产,2019-07-31,4148.47,4148.91,4075.30,4080.89,15.16,132.76
801180,房地产,2019-07-30,4159.11,4204.80,4158.99,4181.74,11.83,92.01
801180,房地产,2019-07-29,4175.26,4188.07,4149.75,4158.15,10.54,85.04
801180,房地产,2019-07-26,4160.52,4187.59,4155.24,4180.01,11.32,98.64
801180,房地产,2019-07-25,4171.64,4177.99,4142.65,4177.99,13.06,110.79
801180,房地产,2019-07-24,4168.77,4187.14,4158.67,4169.98,14.63,124.31
801180,房地产,2019-07-23,4199.44,4208.20,4138.31,4163.76,14.69,137.56
801180,房地产,2019-07-22,4257.75,4272.84,4197.02,4210.02,17.68,154.09
801180,房地产,2019-07-19,4201.24,4264.18,4200.84,4251.62,18.03,167.82
801180,房地产,2019-07-18,4186.24,4186.49,4156.95,4156.95,12.13,106.42
801180,房地产,2019-07-17,4170.22,4213.66,4160.61,4201.27,14.21,134.35
801180,房地产,2019-07-16,4144.35,4184.05,4138.90,4176.78,13.78,125.07
801180,房地产,2019-07-15,4121.31,4158.78,4065.78,4144.09,15.64,130.72
801180,房地产,2019-07-12,4109.69,4149.04,4102.00,4139.13,13.74,124.21
801180,房地产,2019-07-11,4142.28,4170.05,4108.70,4114.16,14.15,126.64
801180,房地产,2019-07-10,4183.08,4183.08,4118.10,4132.50,15.05,131.32
801180,房地产,2019-07-09,4174.51,4210.09,4158.38,4171.56,18.23,200.53
801180,房地产,2019-07-08,4265.40,4265.70,4153.63,4187.13,21.24,157.26
801180,房地产,2019-07-05,4300.89,4302.41,4265.31,4283.74,16.73,124.40
801180,房地产,2019-07-04,4284.12,4381.67,4284.12,4326.45,23.75,187.24
801180,房地产,2019-07-03,4254.81,4320.71,4241.83,4295.06,21.16,171.12
801180,房地产,2019-07-02,4235.79,4264.05,4214.28,4264.05,18.44,142.31
801180,房地产,2019-07-01,4200.61,4240.97,4188.37,4240.97,19.68,165.41
801180,房地产,2019-06-28,4168.60,4168.86,4130.14,4143.07,13.31,98.72
801180,房地产,2019-06-27,4162.50,4193.95,4159.80,4170.88,13.11,100.85
801180,房地产,2019-06-26,4160.15,4175.80,4145.12,4154.27,12.06,91.66
801180,房地产,2019-06-25,4199.70,4199.83,4118.94,4177.44,16.65,128.79
801180,房地产,2019-06-24,4204.21,4204.23,4176.90,4193.53,15.21,103.69
801180,房地产,2019-06-21,4195.75,4222.83,4190.92,4206.33,21.64,155.25
801180,房地产,2019-06-20,4105.26,4203.84,4094.52,4189.34,21.48,157.83
801180,房地产,2019-06-19,4161.26,4178.75,4101.89,4108.86,16.85,125.78
801180,房地产,2019-06-18,4117.36,4117.36,4069.23,4086.20,11.09,77.58
801180,房地产,2019-06-17,4102.60,4134.56,4092.73,4108.02,12.18,82.95
801180,房地产,2019-06-14,4154.51,4177.16,4105.96,4113.78,17.95,128.01
801180,房地产,2019-06-13,4150.25,4152.01,4110.77,4142.62,16.27,120.41
801180,房地产,2019-06-12,4181.54,4181.54,4142.56,4157.45,17.16,127.33
801180,房地产,2019-06-11,4092.76,4194.63,4092.71,4193.06,21.42,161.33
801180,房地产,2019-06-10,4044.64,4104.87,4031.30,4083.42,14.20,109.77
801180,房地产,2019-06-06,4071.61,4071.61,4013.55,4027.58,15.24,110.79
801180,房地产,2019-06-05,4067.28,4118.95,4056.07,4074.50,18.56,147.52
801180,房地产,2019-06-04,4069.96,4070.14,4017.95,4032.84,16.28,113.77
801180,房地产,2019-06-03,4113.42,4139.05,4059.19,4067.25,16.62,122.92
801180,房地产,2019-05-31,4100.54,4130.49,4090.41,4105.98,16.07,115.92
801180,房地产,2019-05-30,4116.85,4116.85,4069.58,4100.55,17.09,119.60
801180,房地产,2019-05-29,4147.17,4159.56,4128.26,4131.37,16.51,123.37
801180,房地产,2019-05-28,4128.02,4186.12,4120.57,4168.50,19.61,162.49
801180,房地产,2019-05-27,4071.54,4135.05,4039.12,4132.89,15.57,112.14
801180,房地产,2019-05-24,4082.15,4109.22,4067.29,4074.82,13.03,102.72
801180,房地产,2019-05-23,4129.72,4132.00,4073.24,4079.35,15.53,118.97
801180,房地产,2019-05-22,4170.47,4173.35,4133.41,4146.85,13.90,104.79
801180,房地产,2019-05-21,4115.30,4201.65,4113.63,4173.72,16.80,126.89
801180,房地产,2019-05-20,4149.27,4155.13,4063.47,4116.64,16.00,115.34
801180,房地产,2019-05-17,4290.44,4290.55,4137.72,4147.64,22.82,154.73
801180,房地产,2019-05-16,4250.48,4288.12,4243.68,4288.12,20.66,148.27
801180,房地产,2019-05-15,4220.29,4275.52,4217.48,4258.68,19.66,146.03
801180,房地产,2019-05-14,4177.40,4232.14,4168.31,4186.16,17.26,146.69
801180,房地产,2019-05-13,4186.31,4236.76,4183.13,4229.27,18.12,141.42
801180,房地产,2019-05-10,4145.01,4245.67,4082.74,4245.67,25.66,189.60
801180,房地产,2019-05-09,4149.41,4181.07,4097.01,4105.36,18.25,140.23
801180,房地产,2019-05-08,4142.15,4241.15,4135.55,4181.54,20.41,150.37
801180,房地产,2019-05-07,4172.57,4227.79,4150.35,4216.43,23.74,178.31
801180,房地产,2019-05-06,4296.40,4312.65,4102.48,4137.68,30.14,232.52
801180,房地产,2019-04-30,4385.79,4446.86,4383.93,4436.70,22.68,182.02
801180,房地产,2019-04-29,4445.03,4473.93,4396.28,4403.81,26.81,208.53
801180,房地产,2019-04-26,4470.67,4500.07,4440.19,4446.40,24.52,188.31
801180,房地产,2019-04-25,4599.20,4628.04,4495.09,4497.09,29.66,227.98
801180,房地产,2019-04-24,4649.71,4649.71,4553.85,4617.09,26.62,230.47
801180,房地产,2019-04-23,4613.70,4672.68,4608.77,4630.18,33.19,292.26
801180,房地产,2019-04-22,4758.67,4758.67,4604.34,4614.72,37.75,345.59
801180,房地产,2019-04-19,4741.57,4785.81,4709.28,4785.81,27.82,210.77
801180,房地产,2019-04-18,4786.05,4786.05,4732.20,4743.11,28.32,219.27
801180,房地产,2019-04-17,4835.91,4836.09,4772.59,4795.57,38.42,293.28
801180,房地产,2019-04-16,4740.09,4843.92,4647.10,4843.92,38.39,305.48
801180,房地产,2019-04-15,4872.71,4891.94,4764.53,4764.53,35.35,296.36
801180,房地产,2019-04-12,4836.81,4850.59,4765.27,4795.51,30.42,251.50
801180,房地产,2019-04-11,4926.78,4952.50,4816.92,4839.16,39.75,312.23
801180,房地产,2019-04-10,4929.41,4958.17,4877.46,4923.22,38.77,317.05
801180,房地产,2019-04-09,4871.93,4969.47,4871.93,4969.47,38.99,361.45
801180,房地产,2019-04-08,4896.82,4933.43,4781.51,4839.82,41.56,370.20
801180,房地产,2019-04-04,4891.14,4915.92,4838.55,4881.00,40.43,355.58
801180,房地产,2019-04-03,4770.14,4870.30,4754.82,4868.49,42.92,374.51
801180,房地产,2019-04-02,4807.41,4813.32,4771.86,4798.94,45.51,376.10
801180,房地产,2019-04-01,4673.89,4810.06,4673.89,4776.24,49.26,424.62
801180,房地产,2019-03-29,4414.05,4619.89,4410.05,4619.89,38.59,330.76
801180,房地产,2019-03-28,4470.36,4489.67,4400.43,4401.97,28.34,230.11
801180,房地产,2019-03-27,4462.06,4488.63,4407.66,4487.87,28.75,236.43
801180,房地产,2019-03-26,4545.38,4558.51,4428.84,4435.33,37.30,303.19
801180,房地产,2019-03-25,4546.56,4604.97,4520.23,4523.18,40.00,354.63
801180,房地产,2019-03-22,4594.11,4615.96,4531.50,4615.75,37.05,326.84
801180,房地产,2019-03-21,4586.20,4643.30,4580.40,4595.24,43.07,373.12
801180,房地产,2019-03-20,4540.77,4595.50,4479.77,4581.05,38.02,327.30
801180,房地产,2019-03-19,4562.67,4640.81,4520.80,4548.13,38.38,345.03
801180,房地产,2019-03-18,4440.55,4567.90,4380.86,4566.72,44.77,409.34
801180,房地产,2019-03-15,4298.31,4463.94,4298.18,4422.95,43.70,413.36
801180,房地产,2019-03-14,4367.70,4433.67,4260.88,4293.43,39.68,335.47
801180,房地产,2019-03-13,4323.73,4433.09,4280.85,4383.27,47.78,410.99
801180,房地产,2019-03-12,4294.63,4356.92,4256.23,4305.09,41.20,336.42
801180,房地产,2019-03-11,4132.60,4256.02,4107.45,4252.82,36.43,303.85
801180,房地产,2019-03-08,4290.09,4325.51,4154.72,4158.85,47.77,354.49
801180,房地产,2019-03-07,4399.89,4414.14,4331.35,4381.91,51.71,395.82
801180,房地产,2019-03-06,4417.13,4417.13,4341.17,4415.09,50.61,379.72
801180,房地产,2019-03-05,4287.66,4390.87,4272.44,4390.78,42.88,340.78
801180,房地产,2019-03-04,4187.40,4366.06,4187.40,4284.30,52.04,424.23
